model,dialect,filename,transcript_preview,wer,cer,mer,wil,wip,bleu
whisper_medium,indian_bangla,ib_001_male_50s_clip006.wav,आपना क्यों पर पर्टिक्ष्टिश्ट्राजाइं पर प्रटिक्ष्ट्राजाइं पर प्रटिक्ष्ट्राइं पर प,1.0,1.469298245614035,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip007.wav,अचकेर इक आपकार्थ सेवाद ता यह जामादेर कवाथा ता इक कवाथा ता कि निये अमरा कृते चाई ,1.1666666666666667,0.8837209302325582,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip008.wav,"अमें सुरूते सेता दिई सुरूकरीज, अम्रा अजकेर इक आजकर इक आजकर इक आजकर इक आजकर इक आज",2.5675675675675675,1.5822222222222222,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip009.wav,"तादेर एक ता पुछुन्दो भ्वय तेके जाये, जोदि करूर क्यूर्व खान्सर हो जाये, जोदि करूर",1.09375,0.9040404040404041,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip010.wav,"जे राद भीरति ते किछु हवे चट कर लेकि धूके जाओ। किन्हें ता तादेर काल हाए, तरकारून ",1.0285714285714285,0.8615384615384616,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip011.wav,"तो यह भवय, सास्थ संक्रान्त भवय, भा सोरी संक्रान्त भवय, साधारन मानुस जरा अजगे यह ",1.0,0.8588235294117647,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip012.wav,Stoke বেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরে,1.0,0.8506787330316742,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip013.wav,अपने प्रणाइज़ाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपा,1.0,1.1083333333333334,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip014.wav,इतार मुद्धे किन्तू लोकेर हाड़ादाके अमुझा टीट कोते पारबणा करन कोभीर अक्टा फेज छिल,1.0,0.8596491228070176,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip015.wav,"तरमने वेज़ ते आपना क्या करेची? प्रछुर प्रछुर खावा कहेछी? दिम, माच, मंशो, दूद, गी",1.0,0.8615384615384616,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip016.wav,"तरपरो जबकोभीट खूले गळलो, अमादेर प्रति दिन जिबन जापन चालू गळलो, किन्दो उस जिबन जा",1.0,0.8808290155440415,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip017.wav,"गूम भेसी औभेस है गाचे, नचरिलिली पूत्तेक्टा मानुस क्युछ ना क्यूछू क्यूछू क्यूलूरी",1.2857142857142858,0.9778761061946902,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip018.wav,"ता सवंगे देदर हाड़ेता, कैंसर, आलसर हूई पर चे ता सवंगे तिकार जे भिशाल संपरको यिदा",1.024390243902439,0.86328125,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip019.wav,जब आपनी पूर्थमे भूलें जे भॉये ता खाटिये दावा जावे अचकरी खौन्मॉर्सले सेंटर मूद्धे,1.0,0.9204545454545454,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip020.wav,"ज़दि दखा जाये अमादेर समाच भाबस्ता जामन करे बदला छे,",1.0,0.9338235294117647,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip021.wav,"आगे अक्ता मनुसे लड़ाई चिलो रूटी कपढा मोकान, मने अमर कहादावा लगभे, कपढ़ लगभे, भास",1.0,0.8835341365461847,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip022.wav,अपने प्रणाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइपाइ,1.0,1.6772151898734178,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip023.wav,यह बाशना थेके किन्ता भहुई तौरी है जे क्यार तार काज काम खावा भेशी अफुरन तो तार का,1.0,0.8586956521739131,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip024.wav,បបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបប,1.0,1.0,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip025.wav,यह विश्टिता बशी करे बार्चे है। यह ताते द्याका जाए आजह एक ता बढ़ो बिजनेस तोईरी हो,1.21875,0.9302325581395349,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip026.wav,तारा वो देखते पाचे हटात करे एक देखालो कर अमरा ज़िदि देखी कोना रास्ता धारे होते ए,1.0,0.8627450980392157,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip027.wav,तर प्रवाइजावादा पर प्राइजावादा पर प्राइजावादा पर प्राइजावादा प्राइजावादा प्राइजा,1.0,1.8,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip028.wav,पर पर्पूर्णागा पर्णागा पर्णागा पर्णागा पर्णागा पर्णागा पर्णागा पर्णागा पर्णागा प,1.0975609756097562,1.3448275862068966,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip029.wav,"See, বেরেররেররেররেররেররেররেররেররেররেররেররেররেররেররেররেররেররেররেররেররেররেররেররেরর",1.0,1.0256410256410255,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip030.wav,यह पर पराइज़ाए पर पर्टिता पर्टिता पर्टिता पर्टिता पर्टिता पर्टिता पर्टिता पर्टित,1.3783783783783783,1.7475247524752475,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip031.wav,"अमर एक दिन गैसेर जोन्नो बुक्या ब्याता हुलो, तरमने यही नहीं जे अमाके संगे संगे अप",1.5833333333333333,1.2116788321167884,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip032.wav,तो नाचरियली सुकल बेल अमार प्रेसर्ट अग़र भी थाकबे। अमें से ही समय जोदि प्रेसर्ट त,1.0,0.8515625,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip033.wav,បបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបប,1.0,1.0,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip034.wav,"तरमाने जोदि अमी जानते पारताम, अमार सोरीरे क्यानो प्रोब्लेम होय, अर्सी प्रोब्लेम ",1.0,0.900523560209424,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip035.wav,"तल अमर प्रवल्लें शॉल्फ. तल इता नि अमर के भिश्षाई प्रोकाश करा, भा भ्याए भितो है थ",1.0,0.8884462151394422,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip036.wav,तार्मणे आपनी बॉल्छें जे मानुशिक भाबे अमुरा अपने बेशी असुस्तोतार बेभीश्वाय भाबना ,2.9545454545454546,2.7829457364341086,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip037.wav,បបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបបប,1.0,1.0,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip038.wav,ताहुले आरु एक ता भीशोय ज़र्या जर्या समाजिक भाबे अर्थोनोइतिक भाबे एक तुक हानी भेश,1.2727272727272727,0.9859154929577465,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip039.wav,"जरा सुत्ति प्रत्तिक दिनेर रुटी रूजी आर्न कुरे बिराई, तारा तो भावे नहीं तो किछु? ",1.1153846153846154,0.8859060402684564,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip040.wav,"तलें मानुस भाब जे की? मानुस भाब जे दुक्ष, मानुस भाब जे जंत्रणा तलें इसे जंत्रणा ",1.434782608695652,0.9466666666666667,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip041.wav,तरा की कुछ तरा की कुछ तरा की कुछ तरा की कुछ तरा की कुछ तरा की कुछ तरा की कुछ तरा,2.4324324324324325,1.671497584541063,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip042.wav,तुमिना पासे थागबे तो। तार माने कोथाम नहीं कोथाम। एक ता मानुस के आर एक ता मानुसेर,1.1333333333333333,0.9361702127659575,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip043.wav,अपना प्रणाप्राप्राप्राप्राप्राप्राप्राप्राप्राप्राप्राप्राप्राप्राप्राप्राप्राप्,1.0,1.8617021276595744,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip044.wav,"सेई भार्न ताई कईखां सत्ती-सत्ती असुस्ता जाजाचे, सेई ता मनुस पूस्धे बाचे, मैंण सो",1.0,0.9161290322580645,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip045.wav,अजके जारुआ संप्रदाजी तुमी बालो जारा किना अन्दावा निकवर दिपज्ञा थाके,1.0,0.9534883720930233,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip046.wav,तरा किन्तु कौरुनार समय कियों मरे जाइनी। किन्तु कौलकातार हाई टेक सिटि ज़रा चिलो भ,1.0285714285714285,0.8960396039603961,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip047.wav,इस दिपेंडेंसी किन्ते मनुस्के असुस्तता भीशी कोरे कोछे ज़रा इंडिपेंडेंट् खर्ण अमार,1.0,0.874251497005988,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip048.wav,"अपना अमी जे भाबे बढ़ा है जीबबान जीबबान करेछी, अमाँदेर पुरिबार भाजाना पुरिबार परि",1.7272727272727273,1.7587939698492463,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip049.wav,तलि यह रोकम चोड़ चोड़ जिनिश अमदर भाडिते ही तोरी होता हैं करन करूर अमरा नोतो थागब,1.09375,0.8888888888888888,1.0,1.0,0.0,0.0
whisper_medium,indian_bangla,ib_001_male_50s_clip050.wav,जार ब्लाट प्रेशार जार ब्लाट प्रेशार रो गलम तार जोदि माथार मोध्धे ये मिन्तालिटि त,1.0232558139534884,0.9073359073359073,1.0,1.0,0.0,0.0
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip001.wav,पुरंडा का यह मुम कुन भागे रुप अस्यू,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip002.wav,आমি বাভু সিকদ্র কোইছি আমার কোতা হন্মুনা? আহো সুমাই! সুমাই! সুমাই! সুমাই!,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip003.wav,মাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকা,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip004.wav,"Shonan, আপন্িয়াডামর পিছেপিছেয়াশেয়াশেয়াশেয়াশেয়াশে আপন্র কবরাশে কবরাশে কবরাশ",,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip005.wav,"अम्मा? ওয়ামা? মেহমে করতেকো চাইছি? অচা, একোড কে মাডি ফেন্য়েন্য়ে? একে লাত করডেম",,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip006.wav,...,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip007.wav,"What's up? Come on, I'm not a kid. Hey, you're a kid. We're all in the world of ",,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip008.wav,to future or my cat eye or my army or cottonwood mother language or keep father ,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip009.wav,आपू आपू आपू आपू आपू आपू आपू आपू आपू आपू आपू आपू आपू आपू आपू आपू आपू आपू आपू आपू ,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip010.wav,এাাচ্াাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাা,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip011.wav,াাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাা,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip012.wav,মাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকা,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip013.wav,"Oi! Oi, babu!",,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip014.wav,तुह আমারো টেকা ছুডি করছাত! দেখছুনি! তुह গাপদো সাপনেয়ে টেকা ছুডি করছু সনিকটি! সা,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip015.wav,াাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাা,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip016.wav,बाई बॉनमार लंकेला? पोला है जुदी बापेट जमने मारे सीजदै। बाप तु बॉनमार बोई। अभॉई। ,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip017.wav,डेड़ी इडा जुदी तो डेड़ी होय तो तरकी होय मम्मी मम्मी मम्मी डीग है मने को ताका है ,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip018.wav,"जा गा? जा, तो नानीर को ले गुमा लाराओ, लाराओ! बुकु? भाए!",,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip019.wav,মাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকা,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip020.wav,মালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালা,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip021.wav,"Ape chet sadar moh, t'omma pichy vichy kangurin? Aame chet sadar moh, t'om. He? ",,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip022.wav,Pichy Pichar Ghurumna Pasa Pasi Ghurum Pasa Pasi Bha Ghen Ghurbeni? তালিসামন সমন,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip023.wav,"Alli, কের গুরোন্য়ে না? আমিতিন্তো কাউকে গুট্তে না কুডিনি. ভাভি!",,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip024.wav,...বো পাভিগাপনের হকোয়াদিছে? হাও......বোয়াই......তাই চোকে চোকে......তাই......মক,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip025.wav,...তানতাম্রে তবো পাডিকরুং কিকন বায়? ওই বরে বক্কো! তরব ভায়ে বাভুস ইকদার! কাহ্রে,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip026.wav,ត្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip027.wav,মাযাযায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়ায়,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip028.wav,মাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাা,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip029.wav,Rath Koda Baje Baje Koda Pothi Din Rath Sra Frish. Ayo Buku. এডিকিরে. এডিকিরে. এ,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip030.wav,I won!,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip031.wav,1-2 কুত্র মন্চ মাদেতেগে মেরকেডেদেরেদেরেদেরেদেরে.,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip032.wav,মাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকাকা,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip033.wav,A key pepper? আজকে সামনে দারিযাছনে? হাও. তোতেদিন তো দাইনে আমনে সামনে পিছে গুরগুর,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip034.wav,সান্নান্নান্নান্নান্নান্নান্নান্নান্নান্নান্নান্নান্নান্নান্নান্নান্নান্নান্নান্,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip035.wav,... সমাজিক পিগান ওনকো দেহকরো তুমি তুমি পোকেছে পারো কোকেছে পারো কেতুকেছে পারো কিছ,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip036.wav,"Eish, এতো কিছে বটতোয়ে আরোনে. সারি. ত্রিসমাস পরোকেলা? অংখো করোকেলা? ভুগল পরোকেলা",,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip037.wav,Shoo woon? হাাস্য়াস্য়াকে মালো য়াস্য়াকে গালা মো গালা মো,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip038.wav,"Shubhan, Malta katha? কর মানা঵াস?",,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip039.wav,एজি আমাস সাম্য়েদে হিটিয়েডেয়েতাছে? আভি কেম তোকম হস্য়ে ঵র পাটতে ছুস্না? না হস্,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip040.wav,A'mar mohola ye man sunda. Echir jini sa zi harami aach ke deklam. Naam ki tumaa,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip041.wav,আরে কোইজেতাছো আমারে চিনো নাই কেযা? এই মহলা সহপুরাস্তনিযা আমার মনে আমার আফবার এখে,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip042.wav,"ओ, চারি, বুজো নাই, এখে, রাখে, জাইগ্যা, তুমারে দে গানি করাসকয়াগেছে, বলাকছে.",,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip043.wav,াাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাা,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip044.wav,াাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাাা,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip045.wav,মাযে,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip046.wav,बॉই কুন ডাবাল লাগে? ভউই তু এডাই বাল লাকেছে? হাও? তুমার তু গুই রেফিরে আমার জিনিসি,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip047.wav,Pore ma িনাই টারা করা করা করা সটিযা মারা করা করা করা করা করা করা করা করা করা করা,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip048.wav,դորետ դորետ դորետ դորետ դորետ դորետ դորետ դորետ դորետ դորետ դորետ դորետ դորետ դո,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip049.wav,Бабу Сигдар! Аккур! Аккур! Бу-жаснай!,,,,,,
whisper_v3_turbo,puran_dhaka,pd_001_male_40s_clip050.wav,"Sir, আপনে সানে সানে সানে সানে সানে সানে সানে সানে সানে সানে সানে সানে সানে সানে ",,,,,,
whisper_v3_turbo,barishal,br_001_male_25s_clip001.wav,1. মাকেডাকেডাকেডাকেডাকেডাকেডাকেডাকেডাকেডাকেডাকেডাকেডাকেডাকেডাকেডাকেডাকেডাকেডাকেড,,,,,,
whisper_v3_turbo,barishal,br_001_male_25s_clip002.wav,মালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালালা,,,,,,
whisper_v3_turbo,barishal,br_001_male_25s_clip003.wav,तरह है टेड़ा ही बार कोई । हाँ।,1.0,0.9041095890410958,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip004.wav,"I know this location. Taxi money. আই কিকাই পুদিলাতো? আহাপু, আমাগো হাডেল দাকমে গা",1.0294117647058822,1.1666666666666667,1.0,1.0,0.0,0.006990006728332351
whisper_v3_turbo,barishal,br_001_male_25s_clip005.wav,a,1.0,0.9951219512195122,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip006.wav,I don't know. This location finished money money.,0.9,0.8294930875576036,0.9,0.95,0.05,0.0012794100262260883
whisper_v3_turbo,barishal,br_001_male_25s_clip007.wav,I'm gonna get a look at this one.,1.0,0.9236641221374046,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip008.wav,តំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំំ,1.0,1.0,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip009.wav,ლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლ,1.0,1.0,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip010.wav,आমনে আরাকে কনোদিন থাইলান্ডে আসটেন? দা ভাভু এইডেযামার পেটথম থাইলান্ড বোমার এইডেযা,0.918918918918919,0.5071090047393365,0.918918918918919,0.9926289926289926,0.007371007371007371,0.007482798129577225
whisper_v3_turbo,barishal,br_001_male_25s_clip011.wav,आমিজে জারদা দিয়ে পান খাই থেড্যান নাম বস্পুরি জারদা আমি বস্পুরি জারদা সাইতিনা বি,1.2,0.8666666666666667,0.8571428571428571,0.9695652173913043,0.030434782608695657,0.02673219555880807
whisper_v3_turbo,barishal,br_001_male_25s_clip012.wav,...,1.0,1.0,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip013.wav,ត្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្,1.0,1.0,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip014.wav,...,1.0,1.0,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip015.wav,...,1.0,1.0,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip016.wav,ត្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្,1.0,1.0,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip017.wav,अधुक्तुपूदू,1.0,1.0,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip018.wav,কাকাদিয়াদিয়াদিয়াদিয়াদিয়াদিয়াদিয়াদিয়াদিয়াদিয়াদিয়াদিয়াদিয়াদিয়াদিয়াদ,1.0,1.9615384615384615,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip019.wav,20 এহিনে নারাইকে জুদেযামার বন্দুর হোডুলে রাখতে পড়ি হালে তু কোমিশন পামো খাইশি তু,0.9354838709677419,0.4146341463414634,0.9354838709677419,0.9955506117908788,0.004449388209121246,0.007949790515880673
whisper_v3_turbo,barishal,br_001_male_25s_clip020.wav,কেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকে,1.0,0.9390243902439024,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip021.wav,I don't think I'm going to get to the bachelors. We're all done. And we're all d,1.0,0.8712121212121212,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip022.wav,"ना मानीम, एई जे, हीजेबेरू पइंटेदे सोग्दू दे देखादाए। धेकलेही तो बोजा जाए जे, शास",1.0,0.881578947368421,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip023.wav,ចনে ত্য়ানে তেহের আরে য়ানে তেহের আরে য়ানে তেহের পারে তেহেয়ানে আমার ওহেনে থাকে,0.9777777777777777,0.631578947368421,0.9777777777777777,0.9992337164750957,0.0007662835249042146,0.003727485528389322
whisper_v3_turbo,barishal,br_001_male_25s_clip024.wav,ត្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្,1.0,1.0,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip025.wav,"Oh, ত্রাই ফিটিডা যামি",1.0,0.9195402298850575,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip026.wav,ត្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្,1.0,1.0,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip027.wav,a,1.0,1.0,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip028.wav,է্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্্,1.0,0.978021978021978,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip029.wav,ត្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្,1.0,1.0068493150684932,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip030.wav,...,1.0,1.0,1.0,1.0,0.0,0.0
whisper_v3_turbo,barishal,br_001_male_25s_clip031.wav,ត្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្,1.0,1.0,1.0,1.0,0.0,0.0
